22,starting daemon (8.14.7): queueing@01:00:00
28,"u2MFjEcU012727: to=root@localhost, delay=00:00:01, xdelay=00:00:00, mailer=relay, pri=120223, relay=[127.0.0.1] [127.0.0.1], dsn=2.0.0, stat=Sent (u2MFjFPg012791 Message accepted for delivery)"
